"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
"5721",323.451419199686,1.33894819547096,0.178582227079412,7.49765649901744,6.496888487725e-14,5.01361271309833e-13,"PSME2"
"57172",136.457279591843,-4.0140065647884,0.535451658131766,-7.4964873183764,6.5550755299793e-14,5.05632691756569e-13,"CAMK1G"
"9369",1110.18360976609,-2.79911875014692,0.373436493313801,-7.49556832356713,6.60117080912599e-14,5.09078181343929e-13,"NRXN3"
"8900",29.3243700310506,-2.60084124960756,0.347012517892887,-7.49494936205837,6.6323963406591e-14,5.11375683260332e-13,"CCNA1"
"10439",1763.01899913517,-2.72039502082491,0.362979431636794,-7.49462582096664,6.64877616768349e-14,5.12527795373094e-13,"OLFM1"
"147381",288.227635153516,-4.88387399369218,0.651756728561398,-7.49340019008657,6.71118729949236e-14,5.1722701339939e-13,"CBLN2"
"107985902",33.2441169639897,-4.08366200157084,0.545148233838407,-7.49092035540067,6.83923120267998e-14,5.26981384372446e-13,NA
"107985983",7.28478973928026,-2.68901118255447,0.358992492269351,-7.49043849233737,6.86438895419802e-14,5.28805595391448e-13,"MARCHF4-AS1"
"105369333",30.2164164264372,-3.72378057836147,0.497213859989646,-7.48929359780722,6.92452857012977e-14,5.3332330196723e-13,"LOC105369333"
"7504",103.802218766757,-2.76295733134362,0.368933697086495,-7.48903489478722,6.93818943317729e-14,5.34260063025485e-13,"XK"
"245973",371.769354577992,1.24270612035077,0.16593951558736,7.48891013663669,6.94478677690716e-14,5.34652626218716e-13,"ATP6V1C2"
"57282",974.341372780064,-3.23086492027025,0.431442279532673,-7.48852181054169,6.9653613703685e-14,5.36120842795901e-13,"SLC4A10"
"8877",70.3767717300399,2.18418541096808,0.291672359849348,7.48848952330016,6.96707473363947e-14,5.36136998277047e-13,"SPHK1"
"107986188",64.917425385028,-2.25591803428955,0.301275662162919,-7.48788673500495,6.99913863485143e-14,5.38372052887839e-13,"LOC107986188"
"101928510",46.3459683814347,1.69659749315843,0.22663162956564,7.48614611477713,7.09254326605636e-14,5.45439061607871e-13,"LOC101928510"
"284346",17.6071480983389,-1.23086938404261,0.164435901384472,-7.48540539918158,7.13266199681761e-14,5.48406051760492e-13,"ZNF575"
"105379743",1.24206287466838,-3.82186086788933,0.51059379753434,-7.48512983578162,7.14764395846703e-14,5.49439498941441e-13,NA
"728215",264.614929961649,-2.41969853953071,0.323274682904475,-7.48496145071065,7.15681402040126e-14,5.50025836136873e-13,"NALF1"
"4643",660.755203300788,1.48528334153399,0.198457146900559,7.48415143889083,7.20108823421535e-14,5.53309214462658e-13,"MYO1E"
"100507043",57.8275353650707,-4.28409438196342,0.572592000255935,-7.48193195163141,7.32378683350445e-14,5.62494590744709e-13,"TUNAR"
"107987266",53.4468489391522,-1.96974359235402,0.263265924559686,-7.48195420903191,7.32254624842927e-14,5.62494590744709e-13,"LOC107987266"
"677808",214.219732518191,2.06945397058931,0.276604421437766,7.48163734994714,7.34022684863274e-14,5.63635851469086e-13,"SNORA23"
"107986359",7.80238262042791,-2.37280118476511,0.317160353121479,-7.48139280780871,7.35390087993865e-14,5.64442758025425e-13,NA
"90488",603.374051311677,1.00363303558604,0.134150090383089,7.48141900404231,7.35243487180443e-14,5.64442758025425e-13,"TMEM263"
"101929310",8.49302248701489,-1.87776912223243,0.250997110237318,-7.48123801288786,7.36256946640514e-14,5.64986501338514e-13,"KCNMA1-AS2"
"144124",2.56055392141172,-3.54725663552878,0.474170617123025,-7.48097099953462,7.37754594963877e-14,5.6601395990559e-13,"OR10A5"
"144423",114.763931982336,-3.25124174468683,0.434627952285314,-7.48051690553151,7.40308437852109e-14,5.67851126990884e-13,"GLT1D1"
"55075",733.69396118358,1.80940974744389,0.241887219960628,7.48038589115377,7.41046881952023e-14,5.68295307750734e-13,"UACA"
"7762",17.7998291771403,-2.31197369096653,0.309238148864906,-7.47635341710879,7.64132869248079e-14,5.85747594956717e-13,"ZNF215"
"3673",514.935678204566,1.87524300904315,0.25082850340603,7.47619582136399,7.65049318779392e-14,5.86324064209609e-13,"ITGA2"
"10791",73.878507292574,1.97030989147266,0.263546397383297,7.47614048621229,7.65371359530113e-14,5.86444836288006e-13,"VAMP5"
"5307",21.870126040865,4.87098982537722,0.651609331692487,7.47532238791812,7.70148123587209e-14,5.89978132913424e-13,"PITX1"
"147685",36.1365384805181,1.69299222357981,0.226478596804626,7.47528573324874,7.70362829723482e-14,5.90015861424815e-13,"C19orf18"
"100033799",5.8443406094491,-3.10906155146503,0.415914867122523,-7.47523543213265,7.70657566223832e-14,5.90114855304742e-13,"SNORD115-22"
"84141",17.8972130363971,4.7419983877222,0.63449546828822,7.47365209796603,7.79991892893325e-14,5.97134197092657e-13,"EVA1A"
"107985871",5.1424592493658,-2.27649446773399,0.3046150711485,-7.47334811488758,7.81796657019056e-14,5.98387396207331e-13,"LOC107985871"
"23255",512.044342632682,-1.32654240403858,0.177516783438567,-7.4727717477917,7.85229856929214e-14,6.00886195238107e-13,"MTCL1"
"105370994",7.90520427643979,-2.90256854664564,0.388512359387447,-7.47098123524824,7.95990065560605e-14,6.08989610338794e-13,NA
"102724715",2.22842229673505,-3.10556145776372,0.415743658780206,-7.46989495131556,8.0258866574794e-14,6.13906302457562e-13,"MYO1D-DT"
"154467",99.3892934587974,1.31108275581823,0.175529787703611,7.46928924697409,8.06291317796515e-14,6.16606227592188e-13,"CCDC167"
"105372108",1.92105582558829,-2.13029126449045,0.285238733745275,-7.46845015233047,8.11448433209313e-14,6.20417048204205e-13,"LOC105372108"
"55068",329.683537004718,-1.50425106777768,0.201415263545257,-7.46840652143367,8.11717475744542e-14,6.20489714577714e-13,"ENOX1"
"3207",14.7523740529682,6.26228695648074,0.838533101206718,7.46814520198283,8.1333069410986e-14,6.21589638918937e-13,"HOXA11"
"84689",43.8108203904607,2.74593634198012,0.367700315786766,7.46786506316878,8.1506359127728e-14,6.22780537067662e-13,"MS4A14"
"105379164",0.762798134501582,-4.07332469693453,0.545603854430106,-7.46571832999457,8.28463976875844e-14,6.32612963927036e-13,"LOC105379164"
"100129716",40.181744948414,1.44428711195618,0.19346248995935,7.46546326504764,8.30070472144181e-14,6.33703982801574e-13,"ARRDC3-AS1"
"105369711",17.996362432829,5.77645472034789,0.773852233801087,7.46454486791943,8.35880286064654e-14,6.37729803189251e-13,"LOC105369711"
"8174",6.33691702585418,-2.2488231333965,0.301287166411309,-7.46405218709671,8.3901345653828e-14,6.39983312516686e-13,"MADCAM1"
"101954267",15.0130541600888,2.49779220277708,0.334715615008965,7.46243106318829,8.49404588513568e-14,6.47770907322366e-13,"RNVU1-15"
"101927434",3.8553875206876,-3.52531514333864,0.472446829436269,-7.46182411160448,8.53327504989626e-14,6.50623451527262e-13,"LOC101927434"
"255877",73.6574079028126,1.9370895165024,0.259636233639056,7.46078268565289,8.60100097841569e-14,6.5564706047521e-13,"BCL6B"
"2257",900.221649884974,-2.64058005900539,0.353953087149805,-7.46025435254308,8.63556122205603e-14,6.58140870225514e-13,"FGF12"
"6958",1.21029825666341,-2.80241861326498,0.375671314091546,-7.45976205301124,8.66788720606246e-14,6.60463371299546e-13,"TRBV29OR9-2"
"29993",928.67519894203,-4.40320542721055,0.59026395790886,-7.45972266849881,8.67047845320729e-14,6.60519678789515e-13,"PACSIN1"
"3785",1328.08087184749,-2.42384137770144,0.324972576466484,-7.45860282752635,8.74447622929949e-14,6.65921836760076e-13,"KCNQ2"
"105371017",14.8955233478425,-1.98153175373942,0.26570849508761,-7.45754008762897,8.81527474024916e-14,6.71120190515126e-13,"LOC105371017"
"26050",315.390288251135,-2.80142667474083,0.375681334111971,-7.45692271712887,8.85666165546667e-14,6.7398325786159e-13,"SLITRK5"
"30008",378.88221094549,1.83648438870441,0.246299564563107,7.45630383862845,8.89834133561761e-14,6.76866151937125e-13,"EFEMP2"
"12",6366.30127142705,3.41761885383301,0.458441042947526,7.45487103829009,8.99557756770442e-14,6.8397078052098e-13,"SERPINA3"
"116987",1822.61791624378,-1.10886746088868,0.148748720454121,-7.45463529032974,9.01167622218666e-14,6.85048761635422e-13,"AGAP1"
"27199",5.01674288218388,-3.22032414462775,0.431995392314045,-7.45453354809555,9.01863269635684e-14,6.8513941617402e-13,"OXGR1"
"10379",437.686968311363,1.28319292912006,0.172135307151703,7.4545597318346,9.01684191786053e-14,6.8513941617402e-13,"IRF9"
"219578",23.1607211093798,-3.16325729753665,0.424401857142743,-7.45344829269377,9.09316462893935e-14,6.90360337807063e-13,"ZNF804B"
"106635534",74.5012482624896,1.93965451107965,0.260252384745058,7.45297497650107,9.12585978692511e-14,6.92547691001807e-13,"SNORA104"
"6753",44.8312981443529,-4.46789024300173,0.599535938492307,-7.45224757374417,9.17633178991536e-14,6.96229769422089e-13,"SSTR3"
"6536",347.470435392927,1.67384230842961,0.224625459635557,7.45170343177184,9.21426724205648e-14,6.98810654725083e-13,"SLC6A9"
"5604",685.044808310165,-1.20738284833948,0.162137250422433,-7.4466715402769,9.57245463410725e-14,7.25512714670063e-13,"MAP2K1"
"105374358",5.62530305285967,-1.62863168863099,0.218709896038988,-7.44653862548889,9.58209914863903e-14,7.26060531393936e-13,"LOC105374358"
"105374334",19.9369112975569,1.52366040958897,0.204655500703827,7.4450010107179,9.69436767805679e-14,7.33972720593429e-13,"LOC105374334"
"23765",471.956730441666,1.22751693025159,0.164912291863633,7.44345322219297,9.80868451381189e-14,7.42470154452414e-13,"IL17RA"
"131375",1.81368830726317,-3.24832512682326,0.436405623739786,-7.4433622073581,9.81544779394123e-14,7.42770558710531e-13,"LYZL4"
"101928701",6.82099060380348,-3.56275376220811,0.478649633252871,-7.44334376273493,9.81681896579566e-14,7.42770558710531e-13,NA
"107987105",4.36008197699783,-2.00109498178966,0.268866124057428,-7.44271889515633,9.86338296189057e-14,7.46135418797238e-13,"LOC107987105"
"154822",218.150569595294,4.93445878868507,0.663007490466848,7.44253852277074,9.87686431146045e-14,7.46996779102183e-13,"LINC00689"
"10870",32.4544961537574,2.27082835652352,0.305224636728937,7.43985931430623,1.00792584425439e-13,7.61819321876036e-13,"HCST"
"101928335",9.23932228859999,-2.18513023874934,0.293707724176246,-7.43981195890546,1.00828722011623e-13,7.61930965656807e-13,"LOC101928335"
"10261",192.430714532518,1.66449728913285,0.223739925854817,7.43942898333184,1.01121444472898e-13,7.63981082606685e-13,"IGSF6"
"100132417",90.2842186282393,2.33420127731933,0.313776058427203,7.43906749616103,1.01398508721882e-13,7.65912056984181e-13,"FCGR1CP"
"105375726",21.8233001625609,-4.33934377362235,0.583320941208961,-7.43903307264926,1.01424931726341e-13,7.65949399695325e-13,"MAL2-AS1"
"51361",182.237178102109,-3.45486428638241,0.464454309496112,-7.43854501023062,1.01800290540322e-13,7.68621291693387e-13,"HOOK1"
"7097",595.179571799833,2.0048737252755,0.26956371316128,7.43747628997818,1.026269958698e-13,7.74699126316061e-13,"TLR2"
"105375672",1.65286504984862,-3.22367871641872,0.433525835069175,-7.43595526643605,1.03814967934804e-13,7.83335115648562e-13,"LOC105375672"
"388591",67.2233613936127,-2.06701121070963,0.277980175586005,-7.43582237960747,1.03919396824888e-13,7.83957201348739e-13,"RNF207"
"126567",76.0589295223676,-2.22112596100819,0.298767202705478,-7.43430316612684,1.05120629812527e-13,7.92683793426667e-13,"C2CD4C"
"10859",147.10647974901,2.40954895868842,0.324161086619981,7.43318386488866,1.06014375388185e-13,7.99254255040733e-13,"LILRB1"
"100874246",20.1738122862107,1.98947401201063,0.267713012266715,7.4313683715477,1.07479924961305e-13,8.09618530654868e-13,"ARHGAP31-AS1"
"221400",76.2649239119056,-1.85841831750111,0.250150588134514,-7.42919827356862,1.09257868874507e-13,8.22490100077037e-13,"TDRD6"
"107984585",6.51196467487627,-1.81711720179493,0.244598193417261,-7.4289886462698,1.09431138035763e-13,8.23620595684951e-13,"LOC107984585"
"107984690",26.8033266476748,2.78137707362282,0.374411353665815,7.42866648244158,1.09697951747647e-13,8.2545451768751e-13,"LOC107984690"
"102724058",88.1138980708932,-1.9063570440553,0.2566245815038,-7.42858315787287,1.09767064541807e-13,8.25800321004395e-13,"LOC102724058"
"5210",283.286540227233,1.70469995797365,0.229518663687526,7.42728251631199,1.10851433396216e-13,8.33782348641441e-13,"PFKFB4"
"84727",52.1373215920192,1.19525039219042,0.160985109615478,7.42460215758675,1.13119407150609e-13,8.50303132164993e-13,"SPSB2"
"84215",7.6682187895617,-2.49987257658708,0.336815821613289,-7.42207585324565,1.15298744051905e-13,8.66502257722012e-13,"ZNF541"
"441177",3.00238586586614,-3.52626714739679,0.475109447142194,-7.4220101675676,1.15355955239147e-13,8.66749549900543e-13,"LINC00602"
"54875",354.638380860067,1.28042537562864,0.172521872482676,7.42181473689498,1.15526337298922e-13,8.67664108694096e-13,"CNTLN"
"398",147.120737233175,-3.31662773116456,0.446874571593652,-7.42183140861372,1.15511792773004e-13,8.67664108694096e-13,"ARHGDIG"
"79191",16.0672954952174,3.77336449203374,0.508514294129962,7.42037054924827,1.16793111202386e-13,8.76808914837283e-13,"IRX3"
"22999",865.629798049435,-2.96278777198706,0.399318884649093,-7.41960344447683,1.17471520617588e-13,8.81716359760719e-13,"RIMS1"
"10150",1447.1671835348,-1.16594838659151,0.157154114843951,-7.41914004446695,1.17883215434346e-13,8.846202572367e-13,"MBNL2"
"60481",1439.4847474395,1.24350386783455,0.167633421023153,7.41799493349715,1.18906648237986e-13,8.9211257651306e-13,"ELOVL5"
"8110",372.0851017899,1.78000274760233,0.239960600299314,7.41789587699833,1.18995588341614e-13,8.92592065684048e-13,"DPF3"
"10716",241.229979424223,-3.93773326327377,0.530934854832762,-7.41660342588377,1.20162053369008e-13,9.00962746665018e-13,"TBR1"
"100288637",68.846515430382,1.60252554732883,0.216072699806382,7.41660352633545,1.20161962273997e-13,9.00962746665018e-13,"LOC100288637"
"107985492",53.1529736153809,3.1158256959899,0.420137045697656,7.41621270463292,1.20516894511681e-13,9.03433352593342e-13,"LOC107985492"
"5738",1096.13950290538,1.56896405366132,0.211562553106605,7.41607638319023,1.20640939648146e-13,9.04173162642472e-13,"PTGFRN"
"143098",94.7731526682105,-3.18229229018711,0.429122071512621,-7.41582058217089,1.20874043445289e-13,9.05729856957139e-13,"MPP7"
"23354",154.208657852718,1.1517218403676,0.155316819066781,7.41530664410788,1.21343718585848e-13,9.09058194279695e-13,"HAUS5"
"55616",535.482387991939,1.23402084178562,0.166430545603255,7.41462955200145,1.21965234900714e-13,9.13522427338678e-13,"ASAP3"
"2670",66810.1127960787,1.93177600404752,0.260553081002388,7.41413610085007,1.22420153196173e-13,9.16737224480368e-13,"GFAP"
"162655",369.090276856316,-1.22498681578142,0.165231905571422,-7.41374259132975,1.22784128878738e-13,9.1926979546836e-13,"ZNF519"
"11245",260.507317915619,-1.44382655803097,0.194759359013512,-7.41338729673473,1.23113671187255e-13,9.21543558886967e-13,"GPR176"
"118427",273.926149044628,-4.38402664204339,0.591379106973774,-7.41322544260565,1.2326408190171e-13,9.22475794462742e-13,"OLFM3"
"11274",59.5261557218999,1.71916198660016,0.231934797296645,7.41226416492109,1.2416112364592e-13,9.28994055646979e-13,"USP18"
"107985467",45.3431381239074,-2.67483528384404,0.360877046138411,-7.41204050650019,1.24370754623041e-13,9.30367340016291e-13,"LOC107985467"
"222698",14.5850085841954,-1.83784105313955,0.247958978039503,-7.41187541451617,1.24525715428644e-13,9.31331168663053e-13,"NKAPL"
"165257",21.9966804502748,-3.47562919159441,0.469042464048643,-7.41005230441985,1.2624961420232e-13,9.43828352715877e-13,"C1QL2"
"105371325",1.91916167889303,-3.62367767264457,0.489040636990353,-7.4097680203947,1.26520533088829e-13,9.45655462156289e-13,"LOC105371325"
"6004",241.076635362318,2.18578595338711,0.295009361763603,7.40920878008822,1.27055150063958e-13,9.49452357770481e-13,"RGS16"
"26084",893.587397676943,1.22359471443748,0.165149582682216,7.40900881833859,1.27246845789125e-13,9.50685631854222e-13,"ARHGEF26"
"100036564",3.33410804862199,-2.88687510725372,0.389654447637326,-7.4088083037633,1.27439356878531e-13,9.5192447974202e-13,"SNORD115-27"
"3062",2.65534124899254,-4.02657601083112,0.543585968501138,-7.40743183996053,1.28768627339185e-13,9.6165219914457e-13,"HCRTR2"
"105378730",7.0558059183777,-2.46216454099752,0.33240465213366,-7.40713021070318,1.29061729878677e-13,9.63639298047242e-13,NA
"105375523",12.2955311204681,4.07693193016627,0.550416290980051,7.40699720734471,1.29191181572104e-13,9.64403921888473e-13,"LOC105375523"
"100288866",13.0374997864853,3.27249502296067,0.441870872600918,7.40599850743336,1.30167297238643e-13,9.71487195380916e-13,"NGFR-AS1"
"91149",26.3537196645924,-1.91649794831332,0.25880634812278,-7.40514273399553,1.31009481613456e-13,9.77363622245995e-13,"RAPGEF4-AS1"
"54498",502.205663074459,1.40786303670811,0.190119503216979,7.40514788270483,1.31004398686309e-13,9.77363622245995e-13,"SMOX"
"65268",660.460140084486,-2.91346199735546,0.393444217744556,-7.40501922752117,1.31131468214405e-13,9.78069055956013e-13,"WNK2"
"101929272",67.5498413796793,-1.40635328273891,0.189942895800589,-7.40408466876993,1.3205815111811e-13,9.84774920299417e-13,"DTNB-AS1"
"56911",80.8456383609321,2.14117682010129,0.289238225965981,7.40281410920118,1.33328332059566e-13,9.94038954891096e-13,"MAP3K7CL"
"79041",193.169022003201,-1.75949921395564,0.237689949523478,-7.40249731838932,1.3364689365109e-13,9.96205733193534e-13,"TMEM38A"
"56119",28.8531370422473,-1.16559701890936,0.157473412887489,-7.40186548025191,1.34284498781258e-13,1.00054016434176e-12,"PCDHACT"
"100507218",146.393609283652,-1.03854605954974,0.14032498826542,-7.40100585353594,1.3515677374312e-13,1.00682902688106e-12,"RNF157-AS1"
"25800",1168.59249518867,1.01250866573491,0.136808376533057,7.40092596223637,1.35238122743698e-13,1.00722461508777e-12,"SLC39A6"
"101928555",7.88735724912205,-2.60169970975636,0.351552846509371,-7.40059349707758,1.35577171117193e-13,1.00953892713282e-12,"LINC01537"
"963",427.534712972601,1.96688577832268,0.265778473191985,7.40047060508886,1.35702707837342e-13,1.0102627476993e-12,"CD53"
"105372864",8.66468574337922,-2.90847993472965,0.393033746444318,-7.40007686627922,1.36105689959409e-13,1.01305132622678e-12,NA
"5587",529.477721729348,1.08590743847522,0.146747035919118,7.39985943616423,1.36328728155149e-13,1.01449967571215e-12,"PRKD1"
"175",158.39299115474,1.0874977689013,0.146973256230117,7.39929016200469,1.36914387929159e-13,1.01864533143205e-12,"AGA"
"100189387",11.9321293964147,4.49597890109118,0.607664448125312,7.39878548919818,1.37435653827305e-13,1.02231026605793e-12,"TRI-AAT5-5"
"101927969",7.18085571285666,-2.47545617098587,0.334581200269925,-7.39867084279925,1.3755434122839e-13,1.02297973059528e-12,"SLIT3-AS2"
"2044",315.404298844719,-2.3229186681504,0.314003127350315,-7.39775647380372,1.3850455138083e-13,1.02983158929116e-12,"EPHA5"
"102724691",3.99906854544754,-1.65614403417818,0.223876882941189,-7.3975660748021,1.38703223447351e-13,1.03109379781791e-12,"MRPS9-AS2"
"5910",767.805572386424,-1.00570931851673,0.135964266251903,-7.3968649722526,1.394372067496e-13,1.03633405433321e-12,"RAP1GDS1"
"643224",3.89846570987894,-3.08508858991278,0.417140856222061,-7.39579579390435,1.40563882190046e-13,1.04427250810355e-12,"TUBBP5"
"105371275",9.227548238542,5.00602864800521,0.676982729220639,7.39461795985297,1.41815413304007e-13,1.0531315365308e-12,"LOC105371275"
"1944",67.4944601095995,-1.72949444522584,0.233905638188893,-7.39398356797699,1.4249402944253e-13,1.05795067456186e-12,"EFNA3"
"2717",125.362988876687,1.21292941773901,0.164046363355048,7.39382082560312,1.42668630447057e-13,1.05902651160326e-12,"GLA"
"100033437",3.04550635427675,-2.92163662548507,0.395209068885588,-7.39263558329649,1.43946594840592e-13,1.06829044162654e-12,"SNORD115-2"
"56129",243.205559143996,1.95357809543777,0.264281786489259,7.39202697767889,1.446071761233e-13,1.07277291110505e-12,"PCDHB7"
"56103",525.594107366948,1.63123216378798,0.220674639568199,7.39202369143939,1.44610751084744e-13,1.07277291110505e-12,"PCDHGB2"
"604",2202.05120907207,1.48021291970554,0.200254916630044,7.39164333448115,1.4502511264248e-13,1.0753993588752e-12,"BCL6"
"100189015",7.52038511558129,4.70792468705557,0.636997162606574,7.39080950971726,1.45937569286192e-13,1.0819404824835e-12,"TRX-CAT1-1"
"105370526",80.5881001358275,2.08463204915139,0.282128950847719,7.38893347487966,1.48011193095483e-13,1.09662978304278e-12,"HIF1A-AS3"
"10666",121.388476542458,1.69889802863713,0.229927830495427,7.38883163893865,1.4812457934908e-13,1.09701401860606e-12,"CD226"
"56521",84.8110792990601,-1.57853127967405,0.213663432961107,-7.38793371330597,1.4912804960718e-13,1.10398718060869e-12,"DNAJC12"
"1603",442.638052632278,1.16397786569062,0.157560062571813,7.38751842752092,1.49594405389627e-13,1.10720973353966e-12,"DAD1"
"6861",175.990997216584,-3.35452224950474,0.454112251218189,-7.38698909907404,1.50190906097817e-13,1.11139400528079e-12,"SYT5"
"10215",741.674429188312,2.39327810153503,0.323994095461373,7.38679542331461,1.50409742980737e-13,1.11278245533052e-12,"OLIG2"
"284541",8.95482747711857,-2.22526683540558,0.301259948745425,-7.38653393746015,1.50705696541839e-13,1.11474074645965e-12,"CYP4A22"
"23753",43.2764861225067,1.41081744651061,0.191050140028282,7.38454023798024,1.52981086715125e-13,1.13133669686051e-12,"SDF2L1"
"106144538",9.04178058138771,-1.80333008333678,0.244233187008744,-7.38364063222993,1.5401881826043e-13,1.1385387767759e-12,"KCNK15-AS1"
"100189419",4.62945784639542,4.5910918411003,0.621806299427673,7.38347592381432,1.54209563770918e-13,1.13971254799398e-12,"TRT-TGT4-1"
"107986465",48.1544360596263,1.61923687487238,0.219311578842137,7.38327125006895,1.54446915782434e-13,1.14123021483663e-12,"LOC107986465"
"101929544",9.10370344278594,-4.80188633078788,0.650400976407344,-7.38296297971803,1.5480508228518e-13,1.14363978336223e-12,"LINC02217"
"105373925",22.5029509471824,2.31647286259053,0.313762822972497,7.38287870004785,1.54903145310814e-13,1.14389027993035e-12,"LOC105373925"
"80054",13.9192420194587,-1.65391816844888,0.224020376428269,-7.38289165842224,1.54888063714265e-13,1.14389027993035e-12,"CEBPA-DT"
"105373604",17.8893682281374,-2.85595693570334,0.386864002610997,-7.38232794064091,1.55545482005331e-13,1.14839583608905e-12,"LOC105373604"
"101928491",13.2000203052539,-1.50535746328186,0.203916541759258,-7.38222338558034,1.55667717153383e-13,1.14906040026695e-12,"LOC101928491"
"7534",5104.00484530147,-1.01527421110987,0.137544903926381,-7.38140187042686,1.56631439097607e-13,1.15545658217225e-12,"YWHAZ"
"10783",1101.626270834,1.34340984977069,0.182004130765899,7.38120527329477,1.56862935714493e-13,1.15692498191909e-12,"NEK6"
"84966",171.448025999945,-1.86246967310639,0.252330255876318,-7.38107947712501,1.57011239283313e-13,1.15777932027356e-12,"IGSF21"
"4711",604.115322546229,-1.00914535192305,0.136732176793329,-7.38045261612691,1.57752314215889e-13,1.16276302706461e-12,"NDUFB5"
"105375765",1.16177928300677,-3.65653405260943,0.495445172262819,-7.3803000963944,1.5793314220016e-13,1.16385531119192e-12,"LOC105375765"
"7447",1906.63407565788,-4.17536466470653,0.565840706346792,-7.37904611293119,1.59427611192967e-13,1.17462574693e-12,"VSNL1"
"10092",1167.05864554652,1.13149395420968,0.153347119935893,7.37864496367916,1.59908618730349e-13,1.17792632595006e-12,"ARPC5"
"56241",64.0141118732855,2.10026329216317,0.28474538687139,7.37593439261508,1.63196370432614e-13,1.20140020017073e-12,"SUSD2"
"105375328",26.0136207387245,-1.60332789379154,0.217378547234338,-7.37574114000826,1.63433293776584e-13,1.20289602808524e-12,NA
"375612",1128.39227487195,2.75200461293379,0.37313551890201,7.37534883045134,1.63915296326985e-13,1.20599201007762e-12,"LHFPL3"
"107984492",16.6710162332347,2.21582697229472,0.30043711228924,7.37534372971032,1.63921572429788e-13,1.20599201007762e-12,NA
"105369391",12.8190099237817,-1.62771559656226,0.220712336859337,-7.3748283386607,1.64556943557069e-13,1.21016716998249e-12,"MAP6-AS1"
"2561",1196.18414476106,-4.21984691928068,0.572218927387365,-7.37453222413953,1.64923085692885e-13,1.21260973934191e-12,"GABRB2"
"105374063",11.4026601950291,1.78191917361903,0.241635060603447,7.37442310386975,1.65058213364573e-13,1.21335310009909e-12,"LOC105374063"
"105372244",20.1839312642793,-2.68877183485096,0.36467937930374,-7.37297469350876,1.66862171755747e-13,1.22636130354698e-12,"LOC105372244"
"3238",6.09104158231545,5.17819421172808,0.702510981217128,7.37097974291683,1.69378583159796e-13,1.24408656549502e-12,"HOXD12"
"1482",21.8137545331081,5.01582046195304,0.680506231871201,7.37071936602394,1.69709758679565e-13,1.24607068959849e-12,"NKX2-5"
"100506385",12.4008037747959,3.84739972430317,0.521984783144522,7.37071242024681,1.69718601777337e-13,1.24607068959849e-12,"LINC01426"
"102723670",10.2266523302497,-1.89980093374212,0.25775780254813,-7.37048855538476,1.70003860530591e-13,1.24765129996313e-12,"LOC102723670"
"101928153",24.6422349095847,-1.26664777018018,0.171862875894307,-7.37010691569683,1.70491249578157e-13,1.25097077365372e-12,"ITGA9-AS1"
"79850",167.502508694641,1.16021330521292,0.157423361161318,7.37001990463155,1.70602562766269e-13,1.25153001198214e-12,"TLCD3A"
"105371953",17.735164680442,-3.40091192541357,0.461457418606991,-7.36993661447671,1.70709182686012e-13,1.25205459781637e-12,"LOC105371953"
"83546",10.8573302806883,-2.75041242655285,0.373304839663172,-7.36773846552462,1.7354682282361e-13,1.27260532631913e-12,"RTBDN"
"326342",43.5457750336412,2.84013764675338,0.38550112789837,7.36739127648449,1.73999234874924e-13,1.275660508972e-12,"ADGRE4P"
"389332",7.22865681454545,-2.26427949536393,0.307339202213799,-7.36736309281104,1.74036011017269e-13,1.27566786287272e-12,"SMIM32"
"100189153",9.2739403933835,4.07730001404952,0.553470034798054,7.36679451045116,1.74779572622682e-13,1.28085482115184e-12,"TRI-AAT5-1"
"22914",39.8457563235659,3.16621259545144,0.429844330981274,7.36595173472086,1.75887455033244e-13,1.28844425770038e-12,"KLRK1"
"55200",18.588561723467,2.54131306569761,0.345046043150352,7.36514188800667,1.76958549521951e-13,1.2960242094789e-12,"PLEKHG6"
"641700",62.4587034058163,2.12348477675327,0.288321398817822,7.36499193420956,1.7715757875985e-13,1.29721545350642e-12,"ECSCR"
"574538",24.9280965725064,-3.53057697036197,0.479375251409476,-7.36495461536916,1.77207145120993e-13,1.29731200883076e-12,"IQSEC3-AS3"
"644990",7.75153388187774,-1.94525498791201,0.264132521335949,-7.3646932156372,1.77554714757389e-13,1.2995897225469e-12,"THRB-AS1"
"10309",11.9829145453161,-2.39745558287047,0.325555890269418,-7.36419046476607,1.78225080385048e-13,1.30422868182451e-12,"CCNO"
"100506012",17.6049602538108,-1.02448293587445,0.139129378150471,-7.36352702422384,1.79113515993224e-13,1.31046121877685e-12,"PPP5D1P"
"401027",26.3924668746779,2.4914978900412,0.338382137173841,7.36297108012299,1.79861349147724e-13,1.31566270986827e-12,"C2orf66"
"115416",249.944574928325,1.09446619871478,0.14865437809376,7.36248883315414,1.80512531971467e-13,1.32015522766664e-12,"MALSU1"
"24139",273.172478755324,-1.21165153027407,0.164586313702801,-7.36180003680008,1.81446639103626e-13,1.32671460948028e-12,"EML2"
"129293",33.2997657395854,-2.63310732174062,0.357673385394216,-7.36176475316578,1.81494616451936e-13,1.32679336258221e-12,"TRABD2A"
"10349",126.393735728055,-2.30265642560671,0.312889284719303,-7.3593329591726,1.84831483602742e-13,1.35063334124462e-12,"ABCA10"
